TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,68061,0,0,0,7,2,1,136,4,0,5,15,21,"$14,974","$63,053",32,0,0,2,2,24%,73%,0,0,0,53%,0,0,71%
0,68075,13,11,0,5,0,8,33,4,0,4,9,2,"$6,122","$9,643",8,0,0,1,2,63%,64%,0,0,0,18%,3,0,450%
0,68154,0,0,0,3,4,3,6,4,0,2,2,1,,,1,0,0,,,,50%,0,0,0,50%,0,0,200%
0,68265,0,0,0,5,1,1,226,3,1,5,10,16,"$83,267","$89,095",3,0,0,14,14,93%,10%,3,0,0,76%,0,0,63%
0,68310,0,0,0,0,16,0,64,10,0,1,9,12,"$20,351","$25,263",13,0,0,9,9,81%,92%,0,0,0,92%,0,0,75%
0,68343,0,0,0,3,0,1,282,10,0,1,3,9,"$12,664","$22,780",15,0,0,2,4,56%,53%,3,0,3,53%,0,0,33%
0,68410,0,0,0,9,1,16,146,5,0,12,21,10,"$49,257","$53,349",28,0,0,8,8,92%,40%,3,0,3,25%,0,2,210%
0,68453,0,0,0,0,7,0,184,7,0,1,1,14,"$57,844","$66,521",16,0,0,9,9,87%,78%,0,0,0,78%,0,0,7%
0,68480,5,3,1,1,2,2,248,9,0,1,5,9,"$23,933","$30,834",13,1,1,6,7,78%,40%,2,1,2,60%,1,2,56%
0,68521,2,0,1,4,5,4,258,28,0,0,0,10,"$42,774","$43,507",15,12,0,8,8,98%,32%,0,0,12,32%,0,0,0%
0,68585,0,0,0,8,0,3,99,3,1,6,7,21,"$44,319","$69,084",28,0,0,6,7,64%,77%,0,0,0,70%,0,0,33%
0,68600,0,0,0,0,7,0,155,3,1,3,5,7,"$32,660","$49,716",23,0,0,3,3,66%,48%,0,0,0,24%,0,0,71%
0,68630,2,1,0,9,0,19,117,2,1,1,2,10,"$25,972","$39,916",19,1,1,2,4,65%,46%,3,1,2,42%,2,2,20%
0,68643,0,0,0,3,3,3,195,3,2,4,8,12,"$1,946","$35,579",27,0,0,0,2,5%,61%,0,0,0,43%,0,0,67%
0,68666,0,0,0,1,1,0,153,2,1,2,4,8,"$29,830","$60,623",10,0,0,2,3,49%,67%,0,0,0,67%,0,0,50%
0,68731,0,0,0,1,5,0,212,5,0,2,3,6,"$9,572","$13,751",19,0,0,1,2,70%,84%,0,0,0,32%,0,0,50%
0,68768,1,1,0,5,0,10,217,4,0,6,15,11,"$95,187","$119,122",21,0,0,5,7,80%,58%,3,0,3,46%,0,2,136%
0,68815,0,0,0,2,1,2,233,18,0,0,6,25,"$67,609","$82,982",28,0,0,15,18,81%,89%,3,0,0,89%,0,0,24%
0,68823,1,0,1,0,7,5,213,5,0,2,4,9,"$16,673","$24,125",18,23,2,3,3,69%,24%,2,2,24,21%,2,3,44%
0,68828,0,0,0,0,,0,204,4,0,1,2,8,"$19,597","$21,336",14,3,2,4,5,92%,56%,0,2,3,44%,2,2,25%
0,68841,0,0,0,1,5,1,127,5,0,2,4,13,"$25,681","$48,847",20,0,0,4,7,53%,85%,0,0,0,65%,0,0,31%
0,68886,10,5,0,4,3,3,79,3,1,3,4,6,"$6,153","$9,050",7,5,3,3,3,68%,36%,0,3,8,43%,8,3,67%
0,68991,0,0,0,5,0,3,190,11,0,2,3,6,"$18,624","$21,841",14,0,0,5,6,85%,73%,0,0,1,40%,0,0,50%
0,69145,0,0,0,0,10,3,86,27,0,0,0,4,"$1,331","$2,500",11,0,0,2,2,53%,23%,0,1,3,31%,1,1,0%
0,69196,3,1,0,1,1,1,209,3,1,1,2,5,"$10,212","$13,606",8,0,0,1,2,75%,63%,0,0,1,63%,2,0,40%
0,69211,0,0,0,3,1,2,147,22,0,0,1,2,$228,"$8,500",6,0,0,0,0,3%,67%,0,0,0,33%,0,0,50%
0,69232,1,1,0,0,,0,332,13,0,0,1,4,"$2,030","$10,192",8,1,0,0,1,20%,56%,0,0,1,44%,0,0,25%
0,69281,3,2,0,3,0,4,168,11,0,1,3,1,$837,$837,14,2,0,1,1,100%,47%,3,1,6,6%,3,3,300%
0,69448,5,5,0,9,1,11,81,3,1,7,12,7,"$14,719","$19,516",10,1,1,4,5,75%,71%,0,1,1,50%,2,1,171%
0,69473,2,2,0,4,1,9,169,7,0,2,3,18,"$34,475","$51,919",28,5,3,3,12,66%,31%,3,10,18,51%,12,13,17%
0,69560,10,3,0,0,7,2,51,9,0,1,1,1,"$9,049","$11,634",2,0,0,1,1,78%,100%,0,0,0,50%,6,0,100%
0,69579,0,0,0,4,1,0,163,2,2,2,8,13,"$28,557","$81,794",17,0,0,2,3,35%,68%,0,0,0,68%,0,0,62%
0,69653,0,0,0,0,10,0,266,6,0,1,3,7,"$7,630","$22,958",10,0,0,1,2,33%,38%,3,0,0,54%,0,0,43%
0,69673,5,0,1,2,0,2,462,5,0,2,5,5,"$10,686","$11,899",7,6,4,3,4,90%,27%,2,5,8,33%,6,6,100%
0,69702,10,8,0,2,1,1,136,9,0,2,3,5,"$2,957","$4,683",9,1,0,3,3,63%,55%,0,0,2,45%,1,0,60%
0,69819,0,0,0,9,1,3,167,3,1,2,2,5,"$7,407","$24,986",8,0,0,0,1,30%,50%,0,0,0,50%,0,0,40%
0,69912,0,0,0,2,1,1,125,2,1,4,7,15,"$16,159","$44,610",23,0,0,3,4,36%,65%,0,0,0,58%,0,0,47%
0,70158,0,0,0,5,1,4,287,2,1,3,3,7,"$2,450","$6,154",11,1,0,2,2,40%,46%,0,0,4,54%,0,0,43%
0,70162,1,1,0,1,4,0,262,25,0,0,0,4,"$5,078","$6,076",4,2,1,2,3,84%,67%,0,1,2,67%,1,1,0%
0,70166,0,0,0,1,1,1,182,3,1,1,3,12,"$14,499","$42,646",25,0,0,1,2,34%,41%,0,0,0,41%,0,0,25%
0,70233,1,1,0,6,1,4,91,16,0,0,2,7,"$16,501","$26,199",11,0,0,1,4,63%,42%,3,0,0,58%,1,0,29%
0,70253,0,0,0,0,8,0,334,21,0,0,1,4,"$9,581","$20,108",10,0,0,0,1,48%,50%,0,0,0,40%,0,0,25%
0,70305,0,0,0,5,4,3,106,13,0,0,2,11,"$28,714","$44,003",21,0,0,4,5,65%,50%,0,0,0,50%,0,0,18%
0,70405,0,0,0,1,4,1,171,4,0,3,5,7,"$26,155","$29,429",10,1,0,4,4,89%,75%,0,0,2,58%,0,0,71%
0,70412,1,1,0,4,3,5,223,14,0,0,5,23,"$39,773","$69,101",34,0,0,5,9,58%,67%,0,1,2,64%,2,1,22%
0,70435,0,0,0,7,1,6,315,3,2,6,9,17,"$44,014","$83,249",37,0,0,5,7,53%,57%,0,0,0,39%,0,0,53%
0,70503,1,0,1,2,1,4,160,7,0,1,1,4,"$14,562","$15,048",13,11,4,3,3,97%,17%,0,4,12,17%,4,4,25%
0,70542,0,0,0,3,3,11,126,8,0,5,7,8,"$24,585","$30,967",13,0,0,5,6,79%,85%,0,0,0,62%,0,0,88%
0,70564,1,0,0,0,9,1,227,28,0,0,0,6,"$17,049","$24,104",10,0,0,2,4,71%,20%,3,1,2,60%,1,1,0%
0,70658,0,0,0,1,0,0,410,17,0,0,2,3,"$4,769","$12,818",7,0,0,1,1,37%,57%,1,0,0,43%,0,0,67%
0,70686,1,1,0,6,1,7,147,3,1,1,6,7,"$24,065","$26,324",18,0,0,3,4,91%,43%,0,0,2,30%,0,0,86%
0,70726,2,1,0,1,1,2,204,12,0,2,3,2,"$21,498","$24,805",3,0,0,1,1,87%,40%,0,1,1,40%,1,1,150%
0,70743,0,0,0,5,1,2,252,11,0,1,4,16,"$14,624","$45,879",24,1,0,1,1,32%,76%,0,0,1,64%,0,0,25%
0,70813,4,3,0,0,17,1,85,7,0,1,2,3,"$18,454","$20,113",7,2,0,2,2,92%,56%,0,0,2,33%,4,0,67%
0,70818,3,0,1,3,1,4,246,8,0,2,4,6,"$15,546","$23,326",10,0,0,1,1,67%,54%,0,0,0,46%,0,0,67%
0,70828,1,0,1,0,,0,208,92,0,0,0,3,"$2,390","$3,010",3,6,0,1,1,79%,33%,0,0,6,33%,0,0,0%
0,70892,1,0,0,1,0,1,79,9,0,2,2,5,"$1,288","$1,980",10,0,0,2,2,65%,70%,0,0,0,50%,0,0,40%
0,70968,0,0,0,5,1,4,142,4,0,2,7,9,"$27,384","$51,339",32,0,0,1,3,53%,58%,0,0,1,27%,0,0,78%
0,71006,0,0,1,16,1,14,144,5,0,1,2,2,"$19,522","$19,990",3,3,1,2,2,98%,50%,0,1,3,33%,1,1,100%
0,71044,0,0,0,0,,0,6,6,0,1,1,1,$974,"$1,168",1,0,0,1,1,83%,100%,0,0,0,100%,0,0,100%
0,71104,0,0,0,5,2,5,229,15,0,0,2,14,"$26,784","$43,899",26,5,4,5,7,61%,37%,3,7,10,40%,7,9,14%
0,71118,17,13,1,8,1,1,36,3,1,2,4,5,"$19,696","$28,329",5,0,0,1,3,70%,100%,0,0,0,100%,8,0,80%
0,71131,0,0,0,1,3,1,77,2,1,3,7,12,"$12,919","$15,830",13,0,0,6,6,82%,93%,0,0,0,86%,0,0,58%
0,71143,4,4,0,0,9,0,96,10,0,1,1,1,$377,$457,2,4,0,1,1,82%,17%,0,0,4,17%,3,0,100%
0,71157,0,0,0,13,1,15,467,3,1,1,8,19,"$31,790","$68,123",26,0,0,8,9,47%,75%,0,1,1,68%,1,1,42%
0,71295,1,0,1,0,10,0,233,62,0,0,0,3,"$1,048","$4,454",3,13,1,1,1,24%,18%,0,1,13,18%,1,1,0%
0,71327,0,0,0,1,0,1,164,14,0,0,3,8,"$34,931","$46,233",18,0,0,5,5,76%,72%,0,0,0,44%,0,0,38%
0,71368,1,1,0,2,1,0,180,75,0,0,0,2,$0,"$5,000",6,3,1,,,0%,22%,0,1,5,22%,2,1,0%
0,71369,1,0,1,0,16,0,181,60,0,0,0,3,$853,"$1,170",3,3,2,0,1,73%,50%,0,2,3,50%,2,2,0%
0,71388,0,0,0,3,2,3,238,11,0,3,6,10,"$54,413","$103,711",20,0,0,2,4,52%,73%,0,0,0,45%,0,0,60%
0,71438,0,0,0,2,1,0,287,2,1,1,7,10,"$78,664","$89,323",26,0,0,7,7,88%,73%,0,0,0,33%,0,0,70%
0,71464,0,0,0,4,1,4,232,5,0,2,2,7,"$27,602","$34,614",14,0,0,3,5,80%,64%,0,0,0,50%,0,0,29%
0,71514,0,0,0,3,1,11,85,7,0,4,11,6,"$10,003","$17,877",21,0,0,1,3,56%,76%,0,0,0,29%,0,0,183%
0,71522,2,0,0,1,5,3,92,5,0,2,2,1,$0,$0,7,2,0,0,0,0%,33%,0,0,2,11%,1,0,200%
0,71587,1,0,1,3,0,3,177,16,0,0,2,5,"$6,275","$14,662",7,0,0,1,2,43%,57%,0,0,0,71%,0,0,40%
0,71602,0,0,0,0,,0,144,15,0,0,1,6,"$6,856","$16,487",11,1,0,0,2,42%,38%,2,0,2,46%,0,1,17%
0,71653,0,0,0,0,23,0,309,11,0,2,7,13,"$19,771","$46,047",21,0,0,1,3,43%,62%,3,1,3,62%,1,1,54%
0,71730,3,0,0,4,1,5,141,6,0,3,4,10,"$42,296","$56,958",21,3,0,3,6,74%,48%,2,0,3,37%,0,1,40%
0,71780,0,0,0,3,1,0,301,2,2,6,10,13,"$39,937","$50,751",14,1,0,9,10,79%,56%,2,1,5,72%,1,2,77%
0,71837,2,0,1,4,0,4,130,43,0,0,0,4,"$13,847","$31,962",7,5,3,1,1,43%,31%,0,3,5,31%,3,3,0%
0,71921,3,3,0,4,0,1,131,7,0,1,2,7,"$82,461","$113,627",8,0,0,4,5,73%,70%,0,0,0,70%,3,0,29%
0,71984,0,0,0,2,1,1,140,22,0,0,2,5,"$2,514","$3,822",6,3,1,3,3,66%,44%,3,2,7,56%,2,4,40%
0,72010,0,0,0,3,2,5,189,8,0,1,1,8,"$12,301","$16,752",11,0,0,3,7,73%,43%,1,1,1,57%,1,1,13%
0,72015,0,0,0,5,0,3,170,10,0,1,3,12,"$60,398","$78,226",26,0,0,6,7,77%,52%,1,0,0,44%,0,0,25%
0,72229,19,16,0,1,0,4,360,20,0,0,1,3,$53,$952,12,0,0,0,0,6%,36%,0,3,4,21%,14,3,33%
0,72248,2,2,0,8,0,9,47,7,0,7,8,11,"$8,692","$14,318",12,0,0,3,8,61%,92%,0,0,0,92%,2,0,73%
0,72271,1,1,0,6,1,0,35,12,0,1,3,4,"$1,772","$2,048",4,0,0,2,2,87%,75%,2,0,1,100%,1,1,75%
0,72319,0,0,0,5,0,6,20,20,0,0,2,2,$40,$2,2,0,0,1,1,,100%,0,0,0,100%,0,0,100%
0,72334,1,1,0,4,1,6,319,6,0,1,1,14,"$19,058","$32,427",21,2,1,6,6,59%,56%,2,1,4,56%,2,2,7%
0,72363,1,1,0,0,17,1,297,7,0,3,4,15,"$51,202","$83,986",26,1,0,5,8,61%,68%,0,0,0,54%,1,0,27%
0,72410,0,0,0,4,1,0,225,2,1,2,7,13,"$14,438","$44,622",23,1,1,3,5,32%,38%,3,1,4,41%,1,2,54%
0,72453,2,1,1,3,0,5,265,8,0,1,3,6,"$3,888","$5,186",6,6,5,2,3,75%,42%,0,5,6,50%,5,5,50%
0,72510,0,0,0,1,5,1,192,15,0,0,1,5,"$46,670","$60,464",10,0,0,4,4,77%,50%,0,0,0,50%,0,0,20%
0,72531,0,0,0,0,11,5,101,4,0,6,10,13,"$38,185","$54,160",24,0,0,6,8,71%,73%,0,0,1,50%,0,0,77%
0,72760,7,5,0,1,1,6,266,14,0,0,4,3,"$26,188","$28,501",5,0,0,1,2,92%,50%,2,0,1,50%,4,1,133%
0,72855,3,3,0,1,2,3,161,5,0,3,10,8,"$25,615","$45,227",15,1,0,2,2,57%,63%,2,0,2,50%,3,1,125%
0,72933,0,0,0,0,10,0,345,8,0,5,6,10,"$12,800","$56,695",15,0,0,1,1,23%,71%,0,0,0,59%,0,0,60%
0,72940,1,0,0,9,0,11,228,3,1,7,9,18,"$23,477","$49,668",38,0,0,5,10,47%,63%,1,0,0,47%,0,0,50%
0,73018,1,1,0,0,7,6,57,20,0,0,1,1,$229,$403,4,2,1,0,1,57%,50%,0,1,2,17%,1,1,100%
0,73045,7,2,0,6,1,4,221,25,0,0,0,6,"$11,207","$16,620",22,3,0,2,3,67%,19%,3,0,9,22%,1,0,0%
0,73084,1,1,0,1,2,0,126,5,0,1,1,4,"$8,053","$24,121",7,0,0,1,1,33%,57%,0,0,0,57%,0,0,25%
0,73094,2,1,0,4,2,12,90,3,1,4,9,8,"$15,035","$15,207",11,2,0,4,5,99%,59%,0,0,3,47%,1,0,113%
0,73114,0,0,0,0,,0,68,29,0,0,0,2,$0,$602,1,1,1,,,0%,50%,0,1,1,100%,1,1,0%
0,73290,0,0,0,0,9,0,181,4,0,4,5,7,"$18,961","$29,247",25,0,0,2,3,65%,65%,0,0,0,23%,0,0,71%
0,73338,0,0,0,2,1,2,144,8,0,2,2,7,"$16,980","$19,769",5,2,0,7,7,86%,63%,2,0,2,88%,0,1,29%
0,73491,0,0,0,1,1,1,361,9,0,3,3,13,"$16,365","$32,705",24,0,0,4,5,50%,75%,2,0,2,54%,0,1,23%
0,73527,0,0,0,3,0,11,293,10,0,1,1,1,,,2,0,0,,,,67%,0,0,0,33%,0,0,100%
0,73771,6,6,0,0,10,0,181,9,0,2,3,8,"$23,319","$40,281",18,0,0,2,6,58%,61%,0,0,0,44%,3,0,38%
0,73846,1,1,0,10,0,7,155,5,0,1,8,15,"$48,969","$59,922",23,0,0,10,13,82%,83%,0,0,0,63%,0,0,53%
0,73875,3,3,0,6,1,4,156,5,0,3,7,9,"$48,905","$52,269",18,3,2,7,7,94%,71%,0,2,5,43%,4,2,78%
0,73973,2,2,0,1,1,2,105,10,0,2,3,4,"$9,072","$11,638",7,1,1,3,3,78%,30%,2,1,3,40%,1,2,75%
0,74120,5,4,1,4,1,3,138,17,0,0,1,2,$37,$300,4,5,0,0,0,12%,17%,2,1,6,17%,2,2,50%
0,74161,2,0,0,1,0,1,278,15,0,0,2,6,"$3,815","$3,901",12,0,0,4,5,98%,42%,2,0,1,50%,1,1,33%
0,74162,0,0,0,3,2,0,120,11,0,1,2,6,"$24,219","$53,674",12,0,0,1,1,45%,64%,0,0,0,43%,0,0,33%
0,74177,0,0,0,11,1,4,297,3,1,3,4,9,"$29,563","$34,766",17,0,0,3,4,85%,58%,0,0,1,47%,0,0,44%
0,74243,1,0,1,4,0,9,216,8,0,1,3,10,"$25,109","$48,743",27,3,2,0,4,52%,44%,0,2,3,31%,2,2,30%
0,74246,0,0,0,4,1,3,67,4,0,3,6,7,"$19,069","$22,990",12,0,0,2,3,83%,75%,0,0,0,58%,0,0,86%
0,74354,0,0,0,0,,0,99,7,0,1,2,4,"$19,607","$32,389",5,1,0,0,2,61%,67%,0,0,1,67%,0,0,50%
0,74420,8,3,1,6,1,6,99,8,0,1,2,2,"$10,430","$10,430",2,1,1,1,1,100%,50%,0,1,1,50%,4,1,100%
0,74480,0,0,0,9,0,8,79,3,1,1,2,8,"$13,708","$21,558",10,7,4,4,5,64%,24%,2,7,9,38%,7,8,25%
0,74545,1,0,1,2,2,3,78,3,1,2,2,2,"$20,580","$23,724",1,1,0,2,2,87%,33%,0,1,1,67%,1,1,100%
0,74577,4,2,0,1,1,1,214,1,2,2,2,2,"$33,686","$34,220",1,1,0,1,1,98%,0%,0,0,2,50%,0,0,100%
0,74606,0,0,0,0,8,0,148,6,0,4,4,10,"$15,388","$46,762",30,0,0,0,1,33%,42%,0,0,0,30%,0,0,40%
0,74614,1,0,0,3,0,4,193,7,0,2,3,6,"$9,934","$14,491",17,0,0,2,3,69%,53%,2,0,4,35%,0,1,50%
0,74787,0,0,0,12,0,5,27,3,1,2,3,3,"$4,771","$13,600",3,0,0,0,1,35%,60%,0,0,0,60%,0,0,100%
0,74824,0,0,0,1,2,0,184,27,0,0,0,4,"$9,843","$10,469",3,0,0,3,3,94%,60%,0,0,0,80%,0,0,0%
0,74835,0,0,0,1,5,1,40,2,1,5,10,17,"$2,681","$36,052",16,0,0,0,1,7%,79%,0,0,0,89%,0,0,59%
0,74874,1,0,1,0,,0,128,34,0,0,0,1,,,4,10,0,,,,14%,0,0,10,7%,0,0,0%
0,74947,0,0,0,4,0,4,90,4,0,8,23,29,"$38,546","$90,622",42,0,0,6,9,43%,83%,0,0,0,60%,0,0,79%
0,75037,1,0,1,4,1,3,38,6,0,3,8,8,"$5,010","$6,945",10,0,0,4,5,72%,100%,0,0,0,80%,0,0,100%
0,75070,0,0,0,0,7,0,170,4,0,1,4,13,"$52,003","$75,448",27,0,0,5,8,69%,52%,3,0,1,42%,0,1,31%
0,75115,0,0,0,3,1,3,170,2,1,2,5,16,"$47,581","$105,333",22,0,0,1,2,45%,67%,0,0,0,59%,0,0,31%
0,75223,4,0,0,2,1,2,140,6,0,1,2,3,"$1,928","$3,938",5,0,0,1,1,49%,67%,0,0,1,50%,1,0,67%
0,75339,5,2,1,1,2,1,206,42,0,0,0,3,"$1,538","$2,208",,5,4,1,1,70%,,8,4,4,60%,6,4,0%
0,75346,3,3,0,2,1,4,93,16,0,0,1,1,"$7,559","$14,935",10,3,0,0,1,51%,38%,0,0,3,8%,3,0,100%
0,75526,0,0,0,16,0,16,53,5,0,2,4,11,"$51,576","$67,117",16,0,0,5,5,77%,94%,0,0,0,69%,0,0,36%
0,75555,0,0,0,4,1,0,45,11,0,1,1,3,"$6,835","$10,799",2,0,0,2,2,63%,67%,0,0,0,100%,0,0,33%
0,75584,0,0,0,2,2,2,201,11,0,1,2,8,"$3,205","$3,873",8,6,6,3,3,83%,36%,0,6,7,57%,6,6,25%
0,75589,0,0,0,0,7,0,280,7,0,1,2,19,"$46,122","$81,408",33,0,0,2,5,57%,77%,0,0,0,54%,0,0,11%
0,75590,0,0,0,1,1,1,290,13,0,0,1,10,"$24,840","$37,191",13,0,0,5,7,67%,46%,3,0,1,77%,0,1,10%
0,75675,1,1,0,0,15,0,205,6,0,1,1,6,"$34,151","$37,816",17,1,0,5,5,90%,55%,0,0,5,30%,0,0,17%
0,75726,0,0,0,5,0,7,235,7,0,2,3,5,"$21,308","$28,795",19,2,0,2,3,74%,36%,2,2,5,23%,2,3,60%
0,75751,5,2,0,0,8,2,35,8,0,1,1,2,"$19,705","$21,775",2,1,1,2,2,90%,67%,0,1,1,67%,5,1,50%
0,75779,1,0,0,0,23,0,39,7,0,1,4,4,"$1,028","$1,314",5,0,0,1,2,78%,71%,0,0,0,57%,1,0,100%
0,75784,0,0,0,5,2,2,133,8,0,3,5,14,"$24,491","$60,177",26,0,0,1,4,41%,74%,0,0,0,52%,0,0,36%
0,75808,0,0,1,0,,0,87,12,0,1,1,5,"$1,600","$4,400",5,1,1,0,2,36%,25%,1,1,2,63%,1,1,20%
0,75961,5,4,1,0,7,1,13,6,0,4,5,5,"$1,464","$1,651",5,0,0,4,5,89%,100%,0,0,0,100%,3,0,100%
0,75963,0,0,0,2,1,1,269,9,0,1,1,9,"$67,001","$70,850",22,0,0,6,6,95%,64%,0,0,0,32%,0,0,11%
0,76055,0,0,0,0,7,0,252,7,0,1,4,23,"$75,860","$109,104",30,0,0,11,13,70%,81%,0,0,0,72%,0,0,17%
0,76173,0,0,0,4,3,4,92,4,0,7,14,21,"$30,344","$77,267",37,0,0,3,5,39%,66%,0,0,0,55%,0,0,67%
0,76175,0,0,0,0,,0,73,3,1,3,7,12,"$14,512","$38,306",15,0,0,1,4,38%,88%,0,0,0,71%,0,0,58%
0,76297,1,0,0,3,1,1,262,12,0,1,2,16,"$11,678","$19,257",25,0,0,5,8,61%,32%,3,0,5,57%,0,2,13%
0,76447,5,3,1,0,13,0,128,25,0,0,0,4,"$7,814","$14,128",7,1,0,1,2,55%,33%,1,0,4,33%,0,0,0%
0,76789,3,0,1,2,5,2,147,5,0,2,2,6,$416,$976,5,8,3,0,1,43%,31%,0,3,9,46%,3,3,33%
0,76792,0,0,1,0,10,6,189,10,0,1,2,4,"$5,063","$9,063",8,12,6,1,1,56%,20%,2,9,14,20%,9,10,50%
0,77010,0,0,0,0,12,0,221,8,0,4,5,9,"$11,699","$25,668",23,0,0,3,3,46%,58%,0,0,0,38%,0,0,56%
0,77035,0,0,0,4,1,0,232,5,0,3,6,19,"$15,352","$67,347",25,0,0,2,3,23%,71%,0,0,0,68%,0,0,32%
0,77046,0,0,0,1,1,1,142,20,0,0,2,5,"$3,508","$8,296",14,0,0,0,1,42%,38%,0,0,0,31%,0,0,40%
0,77064,4,3,0,9,1,9,35,4,0,2,4,6,"$16,455","$20,412",6,0,0,5,5,81%,100%,0,0,0,100%,2,0,67%
0,77157,5,3,1,3,4,10,128,1,1,2,2,2,$59,$400,6,11,0,0,0,15%,0%,2,0,12,10%,2,1,100%
0,77240,0,0,0,0,12,3,108,12,0,1,1,3,$0,"$3,000",9,0,0,,,0%,30%,0,0,0,30%,0,0,33%
0,77303,9,7,0,0,7,2,107,7,0,1,1,1,"$11,106","$11,596",3,2,1,1,1,96%,20%,0,1,3,20%,8,1,100%
0,77317,4,4,0,18,0,24,54,2,1,1,7,8,"$11,129","$27,557",21,1,1,1,4,40%,46%,0,2,2,33%,5,2,88%
0,77333,1,0,1,3,1,5,416,3,1,2,2,2,"$1,694","$2,733",4,0,0,0,1,62%,75%,0,0,0,50%,0,0,100%
0,77367,0,0,0,3,2,0,260,12,0,1,1,7,"$11,979","$27,696",13,0,0,3,4,43%,71%,1,0,2,50%,0,0,14%
0,77390,0,0,0,5,0,4,62,4,0,1,1,3,"$1,331","$3,678",3,0,0,1,1,36%,100%,0,0,0,100%,0,0,33%
0,77416,0,0,0,1,6,1,59,6,0,5,10,5,"$10,218","$13,218",12,0,0,2,4,77%,92%,0,0,0,38%,0,0,200%
0,77433,1,0,0,5,1,4,66,2,1,3,4,3,$959,$959,7,1,1,1,1,100%,67%,0,1,2,33%,1,1,133%
0,77509,0,0,0,0,10,0,248,6,0,2,4,5,"$6,450","$6,659",7,0,0,4,4,97%,60%,0,0,0,50%,0,0,80%
0,77530,0,0,0,0,23,1,130,2,1,4,8,12,"$30,659","$76,638",23,0,0,2,3,40%,75%,0,0,0,50%,0,0,67%
0,77561,7,5,1,1,4,3,224,11,0,1,1,3,"$41,320","$59,282",8,3,0,1,2,70%,36%,0,0,3,27%,1,0,33%
0,77725,1,1,0,1,0,2,258,15,0,0,2,4,"$39,639","$51,668",13,0,0,2,2,77%,62%,2,0,1,31%,1,1,50%
0,77749,0,0,0,1,1,3,156,5,0,1,2,2,"$8,277","$22,492",4,0,0,0,0,37%,25%,0,0,0,25%,0,0,100%
0,77773,0,0,0,2,1,0,173,6,0,3,4,5,"$33,848","$35,580",9,0,0,3,3,95%,54%,0,0,0,38%,0,0,80%
0,77846,2,2,0,0,12,3,91,4,0,2,6,1,$535,$684,13,0,0,1,1,78%,62%,0,0,0,8%,1,0,600%
0,77907,0,0,0,0,12,2,267,13,0,0,1,7,"$4,274","$6,354",10,5,2,2,2,67%,13%,0,5,8,47%,5,5,14%
0,78078,0,0,0,7,3,3,157,3,1,3,8,13,"$22,575","$38,674",18,0,0,4,5,58%,60%,0,0,0,65%,0,0,62%
0,78092,0,0,0,0,10,0,163,15,0,0,1,4,"$12,181","$12,733",5,0,0,4,4,96%,45%,0,0,0,36%,0,0,25%
0,78159,5,5,0,2,1,5,139,6,0,2,4,6,"$13,234","$15,246",23,1,0,3,4,87%,40%,1,0,1,24%,1,0,67%
0,78325,1,0,1,13,0,13,301,17,0,0,2,13,"$17,692","$48,068",20,4,1,1,5,37%,64%,0,1,5,52%,1,1,15%
0,78388,0,0,0,3,1,4,11,7,0,2,2,2,$0,$0,2,0,0,,,0%,100%,0,0,0,100%,0,0,100%
0,78530,0,0,0,1,2,0,150,2,1,4,6,10,"$39,509","$49,946",27,0,0,3,3,79%,43%,3,0,4,29%,0,0,60%
0,78577,0,0,0,1,3,7,111,14,0,0,3,2,"$1,124","$1,890",13,1,0,0,1,59%,25%,1,2,4,13%,2,2,150%
0,78601,3,0,0,1,6,5,295,6,0,1,3,9,"$24,836","$43,372",24,1,0,0,2,57%,38%,2,0,4,35%,1,1,33%
0,78626,0,0,0,2,0,6,128,5,0,3,5,8,"$15,747","$26,960",10,4,3,2,3,58%,29%,0,6,7,47%,6,6,63%
0,78644,0,0,0,5,0,2,162,2,1,2,4,9,"$23,081","$32,088",14,0,0,4,5,72%,44%,0,0,1,56%,0,0,44%
0,78662,0,0,0,5,1,2,114,5,0,2,3,11,"$17,092","$53,894",19,0,0,0,2,32%,62%,0,0,0,52%,0,0,27%
0,78723,0,0,0,2,1,1,189,4,0,7,7,9,"$9,616","$11,620",8,0,0,7,7,83%,89%,0,0,0,100%,0,0,78%
0,78734,0,0,0,1,4,1,112,25,0,0,0,5,"$3,570","$5,261",12,2,1,2,3,68%,50%,0,1,3,36%,1,1,0%
0,78773,1,1,0,0,7,1,9,1,1,2,2,2,"$2,535","$3,802",1,0,0,0,1,67%,50%,0,0,0,100%,0,0,100%
0,78839,0,0,0,2,2,1,217,6,0,3,10,24,"$42,403","$88,390",42,0,0,5,8,48%,50%,3,0,0,48%,0,0,42%
0,78905,13,9,1,3,1,1,27,9,0,2,2,3,"$3,121","$4,022",3,0,0,1,1,78%,75%,0,0,0,75%,7,0,67%
